FFQ	25423	0	0	1	0	0	1	2	3	1	0	0	0	2	2	0	2	4	1	2	0	2	2	4	2	2	3	1	1	2	1	0	0	3	4	2	4	1	2	6	2	3	5	4	3	3	5	7	5	3	3	110	0
FFQ	25424	0	0	1	0	0	1	2	1	3	0	1	0	0	3	0	1	0	3	2	0	3	2	4	2	1	2	3	0	2	2	1	1	5	3	5	2	1	3	2	4	3	2	8	6	8	4	2	6	3	6	102	0
FFQ	25425	0	0	1	0	0	0	1	3	2	0	2	1	1	1	0	1	0	2	1	4	1	4	1	1	3	4	1	0	1	2	0	0	4	2	2	3	1	6	1	7	5	3	5	7	5	6	10	3	1	3	104	0
FFQ	25426	0	0	1	0	0	0	1	2	2	1	1	2	0	0	1	1	0	1	2	0	0	3	3	3	4	1	1	2	0	2	2	4	2	4	3	2	0	4	4	7	4	1	5	4	6	6	5	1	3	1	114	0
FFQ	25427	0	0	1	0	0	1	3	1	1	1	2	1	2	1	1	1	0	1	1	2	2	4	3	1	1	1	0	2	3	1	3	1	1	3	1	1	3	2	5	3	6	5	3	6	6	0	6	3	2	2	116	0
FFQ	25428	0	0	1	0	0	1	1	1	1	4	0	2	1	1	2	1	1	0	1	2	3	2	3	1	1	3	0	2	1	5	1	2	1	2	2	1	3	8	2	5	5	2	8	6	6	3	7	1	2	5	103	0
FFQ	25429	0	0	1	0	0	1	1	2	0	2	1	1	2	2	2	0	1	2	1	2	2	3	2	1	2	0	0	2	2	5	1	2	4	1	2	4	1	4	2	2	3	8	7	2	11	7	6	2	1	2	104	0
FFQ	25430	0	0	1	0	0	0	0	3	1	0	2	0	3	1	3	2	1	1	2	0	1	3	2	0	3	3	1	1	1	2	4	1	0	1	1	3	2	4	6	4	5	7	4	3	6	7	2	4	2	1	112	0
FFQ	25431	0	0	1	0	0	0	0	2	2	1	1	0	1	3	3	0	1	2	0	3	0	4	3	2	1	0	1	4	2	0	2	1	0	2	2	3	3	9	3	7	6	4	4	5	4	6	5	4	2	2	105	0
FFQ	25432	0	0	1	0	0	0	2	1	0	0	1	3	2	2	1	0	2	0	1	3	0	2	3	1	4	2	1	3	2	0	0	2	1	0	2	2	3	8	3	5	9	5	3	5	11	6	5	0	4	2	103	0
FFQ	25433	0	0	1	0	0	0	0	4	1	0	1	2	0	0	3	0	2	1	1	3	1	1	1	1	2	1	2	4	1	1	0	2	1	0	2	2	3	5	7	4	4	7	5	12	5	9	5	7	2	1	99	0
FFQ	25434	0	0	1	0	1	0	0	2	0	1	4	2	0	1	1	1	0	1	2	1	1	3	1	0	2	1	2	2	2	2	2	3	0	2	2	2	3	2	5	4	10	6	8	7	4	6	5	3	2	1	105	0
FFQ	25435	0	0	1	0	2	0	0	0	0	0	3	0	0	1	1	0	5	0	2	2	4	1	0	0	2	2	2	4	2	1	2	2	2	3	2	0	3	4	1	4	6	5	4	8	7	6	6	5	3	3	105	0
FFQ	25436	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	2	1	1	2	0	2	2	2	4	0	2	2	0	2	1	4	3	2	1	2	0	4	3	1	7	11	5	4	6	5	2	1	2	2	119	0
FFQ	25437	0	0	1	0	1	0	2	1	0	0	2	1	1	1	0	0	2	1	1	0	2	3	2	2	3	2	0	0	2	4	1	3	4	0	2	1	2	6	4	1	3	3	8	5	11	6	5	3	4	2	108	0
FFQ	25438	0	0	1	1	0	1	2	1	0	1	2	0	1	1	1	0	1	1	1	0	3	1	1	1	3	2	2	1	1	3	2	1	2	1	2	3	2	2	4	6	7	5	3	8	6	5	4	8	4	3	105	0
FFQ	25439	0	0	1	1	0	1	2	2	0	1	1	0	0	1	1	0	1	1	1	0	3	2	2	1	2	0	2	3	0	5	2	0	1	4	1	2	2	3	2	4	10	6	2	8	10	5	2	4	3	0	111	0
FFQ	25440	0	0	1	1	0	0	1	2	0	2	1	0	3	1	1	1	1	0	1	0	2	2	3	3	1	3	1	0	1	2	3	3	2	2	4	4	2	3	3	2	11	4	5	6	7	5	3	7	2	1	103	0
FFQ	25441	0	0	1	0	0	1	1	1	0	0	1	0	2	0	2	1	1	1	2	2	1	2	3	1	3	3	2	1	3	1	3	2	2	2	3	6	0	2	1	1	4	3	6	5	4	11	4	2	0	4	115	0
FFQ	25442	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2	2	0	2	2	0	3	4	1	2	3	7	1	2	2	5	1	0	2	2	2	3	3	1	4	4	6	4	3	6	3	5	7	5	5	3	106	0
FFQ	25443	0	0	1	0	0	1	0	0	0	0	1	0	0	1	3	2	1	1	1	1	1	0	5	4	2	5	7	0	3	1	1	2	0	2	4	1	2	4	1	3	5	4	6	9	7	6	4	2	1	2	109	0
FFQ	25444	0	0	1	0	0	0	0	0	1	2	0	0	0	1	1	3	1	1	2	4	3	1	0	1	2	3	3	3	2	1	2	1	2	2	4	3	2	4	4	4	4	7	6	6	5	5	7	7	2	2	101	0
FFQ	25445	0	0	1	0	0	0	0	1	0	1	0	2	0	2	1	0	1	2	2	1	4	3	2	2	4	2	3	2	2	0	2	2	3	3	2	1	3	2	3	4	5	4	4	6	8	4	4	2	0	3	113	0
FFQ	25446	0	0	1	0	0	0	0	2	1	1	1	0	1	0	3	0	2	1	2	0	4	1	1	1	5	1	1	2	2	1	3	2	4	0	3	3	3	2	3	5	7	4	8	4	5	3	6	1	8	0	108	0
FFQ	25447	0	0	1	0	0	1	0	1	2	1	0	1	1	0	1	1	1	0	1	0	4	2	1	2	4	2	2	1	1	1	0	4	1	0	2	2	1	2	4	7	5	4	7	2	6	7	5	6	2	5	112	0
FFQ	25448	0	0	1	0	0	1	1	0	2	2	1	0	2	1	0	0	2	1	1	1	2	1	1	1	4	1	2	2	0	1	2	1	3	3	3	3	2	4	4	4	3	7	5	3	5	2	5	6	0	3	117	0
FFQ	25449	0	0	1	0	0	1	1	0	3	3	1	0	2	1	0	1	1	1	3	1	0	3	0	1	2	0	3	2	2	0	2	1	1	3	1	3	0	6	3	3	3	2	6	9	9	4	3	6	4	3	111	0
FFQ	25450	0	0	1	0	0	2	0	2	2	2	1	0	2	0	0	0	0	1	0	2	2	0	2	4	0	1	2	2	0	2	3	0	1	2	2	2	4	6	3	4	4	5	4	6	0	5	7	2	4	2	120	0
FFQ	25451	0	0	1	0	0	1	1	0	3	1	1	1	1	1	0	0	0	1	2	1	1	2	1	2	1	0	1	2	1	3	1	0	1	1	6	4	1	2	7	4	8	2	3	7	4	8	7	3	2	0	116	0
FFQ	25452	0	0	1	0	0	1	0	0	3	2	0	0	1	1	2	0	1	0	1	4	1	2	0	0	3	1	0	1	2	4	1	1	0	1	4	2	1	4	7	3	5	10	5	9	8	7	7	3	3	4	100	0
FFQ	25453	0	0	1	0	0	1	0	1	1	2	0	0	1	2	1	1	1	1	0	2	3	2	2	1	1	0	0	0	0	3	2	4	2	1	2	3	2	5	6	8	5	6	5	6	9	8	5	4	2	2	102	0
FFQ	25454	0	0	1	0	0	1	1	0	1	3	1	0	1	0	2	0	0	1	1	2	1	1	4	2	3	1	1	1	0	1	1	1	1	3	1	1	5	4	5	7	6	13	9	4	6	3	6	2	3	2	103	0
FFQ	25455	0	0	1	0	0	0	2	2	0	2	2	0	1	0	0	0	1	1	1	0	5	1	3	0	1	1	1	1	4	2	1	4	1	2	1	4	3	5	2	7	5	10	3	7	3	0	4	5	2	3	112	0
FFQ	25456	0	0	1	0	0	0	2	1	1	2	0	2	1	1	0	0	0	1	2	0	1	4	3	1	0	3	1	1	1	4	1	2	3	0	3	1	3	3	5	5	6	8	1	5	5	5	2	3	0	1	121	0
FFQ	25457	0	0	1	0	0	0	2	0	1	3	1	2	1	0	0	1	1	0	3	1	0	1	3	2	1	3	0	0	1	4	1	0	1	1	2	3	3	4	7	6	8	6	3	1	5	7	4	2	6	3	111	0
FFQ	25458	0	0	1	0	0	0	2	1	0	2	1	2	1	0	0	1	1	2	0	1	1	2	4	2	1	0	1	0	2	2	2	0	4	2	1	1	2	6	5	5	4	5	7	5	6	10	2	2	2	3	112	0
FFQ	25459	0	0	1	0	0	0	1	2	1	1	2	1	0	0	1	2	1	0	2	1	2	1	0	1	2	2	2	2	1	1	4	2	4	2	2	1	1	6	1	3	7	6	5	3	6	8	5	4	4	5	107	0
FFQ	25460	0	0	1	0	0	0	1	2	2	2	1	2	0	0	1	1	0	1	2	1	0	2	1	1	2	1	4	3	1	3	5	1	3	1	3	0	2	4	3	2	6	3	11	6	4	7	5	3	5	3	104	0
FFQ	25461	0	0	1	0	0	2	0	2	2	0	4	0	0	0	0	3	0	0	1	2	2	1	0	5	2	3	0	3	1	1	1	2	3	2	2	1	0	3	6	0	5	2	5	4	9	6	6	2	4	1	117	0
FFQ	25462	0	0	1	0	0	3	1	2	0	2	2	1	0	0	0	1	1	0	1	2	2	3	5	3	2	0	1	0	2	1	0	1	2	1	4	2	3	2	4	1	4	8	6	5	4	2	4	3	4	2	118	0
FFQ	25463	0	0	1	0	0	5	0	1	2	1	1	0	1	0	0	2	0	0	2	3	2	3	2	1	3	3	1	1	0	1	1	1	2	3	3	4	0	6	3	2	6	6	1	4	7	5	5	3	1	1	116	0
FFQ	25464	0	0	1	0	0	0	4	3	2	1	1	1	0	0	0	1	1	0	2	1	0	3	2	3	2	1	0	1	4	0	1	1	3	2	3	3	0	4	2	6	6	5	1	4	2	8	9	2	5	3	112	0
FFQ	25465	0	0	1	0	0	2	2	2	2	2	0	1	1	1	0	0	1	0	1	0	2	2	1	3	1	2	1	0	2	1	2	0	1	2	4	3	2	6	4	3	4	5	10	6	4	2	3	2	1	3	118	0
FFQ	25466	0	0	1	0	1	0	5	1	2	1	0	1	1	1	1	1	1	0	1	0	1	2	1	1	2	3	0	3	2	0	0	0	1	1	5	2	2	4	8	4	6	4	10	7	8	3	4	1	3	4	106	0
FFQ	25467	0	0	1	0	0	2	3	3	0	1	1	0	2	0	2	1	1	0	0	0	1	1	1	5	3	2	0	1	1	0	1	3	1	3	4	2	2	3	7	5	2	8	14	4	5	5	3	4	2	3	103	0
FFQ	25468	0	0	1	0	1	0	2	5	2	1	0	0	1	2	2	2	1	0	0	0	1	1	2	3	1	4	2	0	0	2	3	0	1	2	0	2	2	8	2	1	3	9	8	6	4	4	4	5	4	6	106	0
FFQ	25469	0	0	1	0	1	1	2	3	3	2	0	0	1	1	0	0	3	1	2	0	2	2	0	0	1	6	1	0	0	1	0	0	2	1	0	5	1	4	4	3	2	15	2	12	4	6	6	4	2	1	108	0
FFQ	25470	0	0	1	0	0	0	5	3	2	2	0	1	0	1	0	2	1	2	1	0	0	2	1	0	2	3	2	2	1	0	2	2	1	0	1	1	2	8	4	2	4	7	2	8	3	5	4	10	7	3	106	0
FFQ	25471	0	0	1	0	0	1	2	1	4	3	0	0	1	1	0	0	1	1	0	0	1	3	2	2	1	3	2	1	2	1	1	1	1	0	1	1	4	5	5	4	4	2	6	6	4	4	7	5	2	3	116	0
FFQ	25472	0	0	1	0	0	2	2	1	2	3	0	1	1	1	0	0	0	2	2	1	1	0	1	3	2	1	2	0	2	2	2	2	0	0	3	8	0	2	9	4	4	3	4	9	4	4	2	2	1	3	117	0
FFQ	25473	0	0	1	0	0	0	3	2	2	2	0	1	1	0	2	0	0	3	1	0	2	1	3	1	0	2	1	0	1	3	0	2	1	1	2	4	3	8	11	2	4	6	9	2	6	6	3	1	1	2	110	0
FFQ	25474	0	0	1	0	0	2	1	1	1	5	0	1	0	3	0	0	2	1	0	0	0	3	2	2	1	0	2	2	1	2	2	1	2	1	4	3	1	8	4	2	4	4	8	7	5	5	8	4	1	1	108	0
FFQ	25475	0	0	1	0	0	2	1	0	1	2	2	1	1	2	1	0	2	2	0	2	1	1	1	0	0	2	0	5	2	4	2	0	0	3	3	2	3	6	4	4	5	5	8	9	2	10	2	2	1	3	106	0
FFQ	25476	0	0	1	0	0	2	1	1	3	1	0	2	1	0	1	0	1	1	0	1	0	2	3	1	1	1	1	4	0	1	4	1	6	1	6	1	1	6	5	5	2	4	5	5	2	7	5	6	2	0	112	0
FFQ	25477	0	0	1	0	0	2	1	3	2	1	1	1	2	1	1	0	2	1	0	0	1	2	3	1	2	3	1	1	0	0	4	0	5	0	2	0	3	1	4	7	2	4	7	4	3	4	8	6	5	1	113	0
FFQ	25478	0	0	1	0	1	0	1	0	3	2	0	2	0	2	3	1	0	3	0	0	0	3	3	1	2	3	0	3	0	0	3	2	2	0	3	3	2	2	6	3	6	4	5	8	2	3	4	6	1	3	114	0
FFQ	25479	0	0	1	0	0	0	1	2	2	2	0	1	3	2	3	2	0	1	0	1	0	4	1	3	0	1	0	1	1	1	1	2	0	2	6	5	0	3	5	4	3	1	1	3	6	7	8	2	1	2	121	0
FFQ	25480	0	0	1	0	0	1	1	1	3	1	0	0	2	2	2	2	0	1	1	0	3	2	0	3	2	1	0	0	2	2	2	2	0	2	2	2	5	4	3	2	4	5	3	1	8	5	6	5	1	0	121	0
FFQ	25481	0	0	1	0	0	1	2	1	2	1	0	0	3	1	2	1	1	0	4	0	2	2	1	1	3	0	1	2	1	1	1	1	1	2	2	3	3	3	4	4	3	7	2	4	7	7	4	3	1	1	119	0
FFQ	25482	0	0	1	0	0	1	6	0	2	0	0	0	0	0	2	1	0	0	2	2	0	2	2	3	3	0	0	2	3	0	1	1	2	0	1	5	0	5	7	2	10	2	5	5	4	9	6	2	3	2	112	0
FFQ	25483	0	0	1	0	2	1	2	2	1	0	2	0	1	0	1	1	0	2	2	1	1	1	3	1	2	1	0	1	2	0	3	0	1	2	2	0	4	6	6	2	2	4	3	3	5	4	6	3	3	0	126	0
FFQ	25484	0	0	1	0	1	2	3	0	2	0	0	1	1	1	0	1	0	0	2	1	1	1	4	0	2	1	1	0	1	1	2	1	2	0	2	2	2	8	5	2	7	7	2	3	5	7	4	1	3	4	119	0
FFQ	25485	0	0	1	0	0	2	3	0	2	1	0	1	0	2	0	0	1	1	2	0	2	2	1	1	1	1	2	0	0	0	1	2	2	3	4	1	2	4	4	7	6	9	3	9	3	5	6	4	2	0	113	0
FFQ	25486	0	0	1	0	0	0	2	4	1	1	0	2	0	2	0	0	0	0	1	2	1	3	2	0	1	0	2	1	0	2	0	3	1	1	3	2	2	5	3	3	2	10	9	6	7	3	2	7	4	4	111	0
FFQ	25487	0	0	1	0	0	0	2	1	2	2	2	1	1	0	0	0	0	0	1	2	1	1	0	3	1	1	2	1	2	0	1	2	5	1	2	1	3	0	2	7	4	6	4	5	6	6	5	3	6	2	118	0
FFQ	25488	0	0	1	0	0	1	1	0	2	0	4	0	1	2	0	1	0	0	2	0	2	1	0	3	1	3	1	1	2	1	0	0	4	2	2	3	2	1	5	0	3	7	6	5	3	2	9	5	4	4	119	0
FFQ	25489	0	0	1	0	0	1	1	0	0	4	2	1	0	1	1	0	2	0	2	1	2	1	2	1	2	1	1	1	1	0	1	1	2	3	2	2	3	4	3	0	7	4	6	4	9	5	9	2	0	3	117	0
FFQ	25490	0	0	1	0	0	1	0	0	1	2	2	1	1	3	0	1	1	0	0	1	2	2	1	3	1	4	0	2	0	1	1	1	1	0	2	3	0	3	3	4	3	5	8	7	10	2	5	4	6	3	114	0
FFQ	25491	0	0	1	0	1	1	1	1	0	1	3	1	0	1	1	2	0	0	0	3	1	1	1	1	1	3	0	0	1	1	3	1	2	0	3	4	2	4	2	4	1	9	3	4	2	6	7	4	3	4	121	0
FFQ	25492	0	0	1	0	1	1	1	1	2	1	1	0	1	0	1	0	2	1	0	0	3	0	2	2	3	2	1	0	0	1	0	2	0	0	1	4	4	3	9	0	6	3	3	6	7	3	8	3	0	3	123	0
FFQ	25493	0	0	1	1	0	2	0	2	1	1	1	0	1	1	0	1	0	1	1	1	0	1	3	2	0	1	0	0	2	0	0	3	0	2	1	3	6	1	6	0	4	8	7	5	3	3	7	4	2	1	126	0
FFQ	25494	0	0	1	1	0	1	3	1	0	1	0	0	1	1	2	0	0	1	1	0	0	2	2	1	2	1	1	1	0	2	1	2	1	0	5	2	5	4	3	4	5	4	6	5	5	3	3	3	4	2	123	0
FFQ	25495	0	0	1	1	0	0	2	0	0	1	2	2	0	0	1	2	0	1	0	0	0	0	4	0	3	1	1	0	1	2	4	1	1	1	4	2	2	8	4	6	1	7	6	3	7	4	6	3	5	1	115	0
FFQ	25496	0	0	1	0	1	0	2	2	0	1	1	1	1	0	1	1	0	1	0	0	2	2	2	2	2	2	3	1	0	1	2	3	0	2	3	2	3	5	5	3	6	3	2	8	2	1	10	6	4	3	113	0
FFQ	25497	0	0	1	0	1	1	1	1	1	0	1	3	1	0	1	0	0	2	2	1	2	0	1	2	4	1	1	1	1	3	0	2	2	1	2	4	1	3	4	4	6	6	5	5	3	7	6	2	3	1	116	0
FFQ	25498	0	0	1	0	1	1	1	0	2	1	1	2	1	0	0	1	2	0	1	1	2	0	1	2	2	0	4	1	0	2	2	1	4	3	1	4	1	5	5	1	5	3	8	4	6	5	3	4	1	4	116	0
FFQ	25499	0	0	1	1	0	1	2	0	1	3	1	0	0	0	0	2	1	0	0	2	3	1	3	1	1	0	2	0	2	6	1	1	3	2	2	5	1	4	4	1	1	5	3	5	5	7	5	2	1	2	122	0
FFQ	25500	0	0	1	1	0	1	1	1	1	1	2	1	0	1	1	1	1	0	1	1	1	1	2	3	3	1	1	1	4	5	2	1	3	4	2	3	3	1	1	2	3	5	3	4	8	3	3	7	4	4	112	0
FFQ	25501	0	0	1	1	0	0	3	0	1	4	0	0	1	0	3	0	0	0	0	2	0	6	3	1	0	2	3	1	1	4	0	4	4	2	2	4	2	6	2	2	2	7	4	7	9	3	1	3	3	4	108	0
FFQ	25502	0	0	1	0	1	0	0	2	3	1	0	2	0	3	1	1	0	1	1	1	1	3	1	3	1	5	0	2	2	1	1	4	1	2	2	4	0	4	3	3	3	3	5	12	6	4	4	6	2	2	108	0
FFQ	25503	0	0	1	1	0	0	1	0	1	3	1	1	0	3	1	2	0	1	2	1	0	3	1	0	3	2	1	2	2	1	1	5	3	2	1	3	1	4	4	4	6	3	4	5	2	5	7	7	2	0	113	0
FFQ	25504	0	0	1	0	1	0	2	1	1	1	3	1	0	1	1	2	1	1	1	0	3	3	2	2	1	3	1	2	3	0	1	2	1	3	1	4	5	3	3	2	7	4	9	7	7	4	3	6	2	1	103	0
FFQ	25505	0	0	1	0	1	0	2	2	1	1	2	0	0	1	1	1	0	0	1	1	2	2	2	0	1	4	1	0	3	2	2	2	4	4	3	1	4	3	3	3	7	7	5	4	5	6	3	7	1	3	107	0
FFQ	25506	0	0	1	0	0	1	1	2	0	1	2	2	0	1	1	1	0	0	0	1	1	0	2	1	2	2	1	6	0	3	2	4	3	2	3	1	3	5	5	3	4	2	5	8	4	4	5	4	3	2	112	0
FFQ	25507	0	0	1	0	0	0	1	0	1	2	1	2	1	1	2	1	1	0	0	3	0	0	1	2	1	1	2	2	1	3	2	6	5	4	1	1	2	2	4	4	2	1	4	8	3	7	4	2	3	7	114	0
FFQ	25508	0	0	1	0	0	0	1	2	1	2	0	1	1	2	1	0	1	0	2	2	0	1	2	2	1	2	3	0	1	0	1	5	5	8	4	0	0	7	5	2	2	4	3	6	5	5	3	3	1	4	114	0
FFQ	25509	0	0	1	0	0	0	1	2	1	2	0	2	1	0	0	2	1	1	0	4	2	5	1	1	0	3	1	3	2	1	1	5	2	0	4	0	0	2	6	3	4	2	5	7	5	5	6	5	2	1	114	0
FFQ	25510	0	0	1	0	0	0	1	2	3	1	0	2	0	0	1	2	1	0	2	1	1	3	2	1	0	6	1	0	5	1	3	2	2	2	1	2	2	6	3	1	6	5	2	3	4	3	1	3	4	1	123	0
FFQ	25511	0	0	1	0	0	1	3	1	1	0	2	3	1	0	0	0	2	1	0	1	1	1	3	1	1	4	0	2	6	4	3	1	3	2	0	0	1	7	2	3	1	4	7	5	5	9	3	2	4	6	108	0
FFQ	25512	0	0	1	0	0	1	1	2	3	2	1	2	0	0	0	0	1	1	1	1	1	1	3	1	0	3	3	1	6	6	1	3	3	1	4	2	2	3	5	2	2	5	6	5	8	6	4	7	1	1	103	0
FFQ	25513	0	0	1	0	0	1	0	1	3	1	2	1	1	0	0	0	0	1	3	0	4	0	1	2	1	4	2	2	5	3	3	3	2	3	2	1	1	2	4	4	2	3	4	3	7	10	2	6	3	2	109	0
FFQ	25514	0	0	1	0	0	1	0	1	3	3	1	0	1	0	0	1	3	1	0	1	0	2	1	2	2	3	4	3	3	3	2	4	1	1	0	2	2	3	6	6	5	3	5	4	8	6	3	4	3	3	104	0
FFQ	25515	0	0	1	0	0	0	0	2	2	2	3	1	0	1	0	1	1	0	1	1	3	1	2	1	5	1	1	1	2	3	2	2	0	1	4	2	2	3	6	2	8	4	6	7	6	6	3	5	2	2	106	0
FFQ	25516	0	0	1	0	0	0	1	0	4	0	3	1	0	1	2	0	1	0	0	0	1	3	2	4	2	2	1	2	3	1	0	2	2	2	3	3	2	2	3	6	3	6	7	7	5	3	3	3	0	3	115	0
FFQ	25517	0	0	1	0	0	1	0	1	3	0	4	0	1	1	1	1	0	0	1	2	2	1	1	1	3	3	1	0	1	2	0	1	2	5	3	1	3	1	7	5	5	5	2	6	3	5	5	1	3	2	118	0
FFQ	25518	0	0	1	0	1	0	0	2	1	0	2	5	0	0	2	1	1	0	1	4	2	1	1	0	1	3	1	0	3	1	0	3	3	1	1	0	1	6	3	6	7	5	5	7	7	3	3	6	3	2	109	0
FFQ	25519	0	0	1	0	0	1	2	1	3	0	1	1	0	1	2	0	3	3	1	0	0	0	2	0	1	2	2	3	0	0	2	5	0	1	3	2	0	5	1	2	3	7	9	8	9	6	6	2	2	0	112	0
FFQ	25520	0	0	1	0	0	0	1	2	2	0	1	1	1	2	0	1	4	4	3	0	0	2	1	4	0	0	2	0	2	1	2	4	3	0	3	0	0	1	1	2	2	6	4	9	9	4	6	2	4	1	117	0
FFQ	25521	0	0	1	0	0	0	1	1	1	1	0	2	1	3	1	1	2	1	1	3	1	4	0	1	1	2	1	1	2	2	5	3	0	0	1	1	0	2	4	6	3	4	5	5	5	4	5	2	2	2	121	0
FFQ	25522	0	0	1	0	0	0	2	2	1	1	0	5	2	3	0	3	1	0	2	0	1	0	1	3	2	3	0	2	2	0	1	5	2	0	0	1	1	4	1	3	5	1	4	7	4	3	6	4	5	2	119	0
FFQ	25523	0	0	1	0	0	0	1	0	2	3	2	4	2	3	1	2	2	0	0	0	0	3	0	1	2	3	3	4	1	1	1	1	1	2	1	1	0	2	0	2	4	4	5	3	5	4	3	7	3	2	123	0
FFQ	25524	0	0	1	0	0	0	0	1	2	3	2	4	3	2	2	1	2	0	0	3	2	2	0	2	1	2	2	1	2	1	1	1	0	3	1	1	5	2	2	7	3	4	6	5	5	5	3	8	2	3	107	0
FFQ	25525	0	0	1	0	0	1	0	0	2	3	2	2	2	1	3	0	0	0	1	1	2	1	1	1	2	2	1	1	3	0	2	1	1	3	8	1	1	2	4	5	6	3	8	6	6	6	8	2	2	2	105	0
FFQ	25526	0	0	1	0	0	1	0	0	1	2	4	1	3	1	1	3	0	1	0	1	0	1	1	1	1	4	0	2	2	0	2	5	2	1	3	4	2	5	3	4	8	4	9	6	5	5	4	4	2	1	104	0
FFQ	25527	0	0	1	0	0	0	0	0	2	2	2	2	1	2	2	1	1	3	0	1	1	0	1	2	2	5	1	2	1	1	2	0	0	2	3	2	2	4	6	4	6	6	8	12	5	5	3	6	1	2	100	0
FFQ	25528	0	0	1	0	0	0	1	0	1	4	1	0	2	2	3	3	1	4	1	0	1	0	1	1	1	5	3	2	0	0	2	3	0	1	1	4	5	6	6	3	5	6	4	8	6	6	4	0	3	3	101	0
FFQ	25529	0	0	1	0	0	0	1	0	0	2	3	1	0	1	4	2	1	2	0	2	3	3	1	1	1	4	2	0	3	1	2	2	4	1	5	2	1	5	3	1	4	0	5	4	4	5	1	1	10	1	115	0
FFQ	25530	0	0	1	0	0	0	1	0	2	2	1	3	2	1	1	0	1	2	1	0	3	1	2	2	5	2	3	2	2	0	1	2	1	1	5	4	1	1	0	0	8	3	4	1	1	6	5	3	3	3	122	0
FFQ	25531	0	0	1	0	0	0	2	1	3	0	2	2	2	1	1	0	0	2	1	0	2	1	3	3	2	3	0	3	2	1	0	2	2	1	1	2	3	2	3	2	6	8	3	1	3	5	8	3	3	5	114	0
FFQ	25532	0	0	1	0	0	0	2	3	1	0	1	2	1	1	1	1	1	0	0	0	0	5	1	1	2	4	1	1	2	0	0	2	5	0	1	0	2	1	4	5	3	7	4	4	7	6	3	5	1	3	120	0
FFQ	25533	0	0	1	0	0	0	4	1	0	0	2	0	0	1	0	2	2	2	0	1	2	3	0	1	1	0	3	4	1	1	1	1	2	0	1	2	2	4	4	6	7	10	6	2	8	3	1	0	3	3	117	0
FFQ	25534	0	0	1	0	0	1	1	3	0	1	1	0	1	1	1	2	0	1	1	0	2	5	0	1	1	1	1	1	3	2	3	1	1	0	3	1	3	2	5	3	7	9	4	4	5	8	2	4	2	1	115	0
FFQ	25535	0	0	1	0	0	0	2	1	2	1	1	1	0	0	1	1	2	0	1	3	1	3	0	0	1	2	1	2	2	3	2	0	2	2	1	2	5	2	4	4	7	5	5	4	8	6	6	2	2	6	108	0
FFQ	25536	0	0	1	0	1	0	2	1	2	1	3	0	1	2	0	0	1	0	1	1	0	2	1	0	1	1	2	3	1	3	1	2	2	3	4	1	3	5	2	2	7	7	4	5	7	2	0	3	3	2	119	0
FFQ	25537	0	0	1	0	1	0	3	3	1	0	1	2	1	0	1	0	1	0	1	1	0	1	1	1	2	1	2	2	3	2	1	3	1	2	3	0	5	7	7	4	4	3	6	2	5	6	2	3	4	7	108	0
FFQ	25538	0	0	1	0	1	2	0	1	1	2	2	0	1	1	0	0	2	1	0	1	0	2	2	0	3	2	0	2	2	2	6	2	0	1	5	5	2	2	3	4	6	4	7	4	4	10	2	2	1	0	114	0
FFQ	25539	0	0	1	0	0	2	1	0	1	1	2	2	0	0	0	1	0	0	0	3	1	3	2	1	2	2	0	4	4	1	2	2	2	2	5	1	3	2	8	2	8	4	2	6	6	10	1	1	2	2	110	0
FFQ	25540	0	0	1	0	0	1	2	1	0	1	1	1	0	2	2	0	0	2	0	1	2	2	1	2	2	3	1	1	2	6	2	3	0	2	6	5	2	1	5	4	4	6	2	5	3	2	3	6	3	1	113	0
FFQ	25541	0	0	1	0	0	1	0	1	2	0	1	1	1	2	1	0	0	2	1	1	2	1	0	4	3	1	2	2	2	2	3	1	1	3	8	5	2	4	2	6	7	2	1	6	8	6	5	4	4	1	102	0
FFQ	25542	0	0	1	0	0	1	0	0	0	2	2	1	1	1	0	0	1	0	3	1	2	3	0	3	2	0	1	2	4	3	3	0	4	3	5	1	3	7	4	5	4	7	7	5	3	5	1	3	2	1	108	0
FFQ	25543	0	0	1	0	1	0	0	1	2	0	1	0	1	3	0	1	1	0	2	1	4	0	2	1	3	1	1	0	1	4	2	2	6	2	1	4	3	7	6	8	7	4	3	7	5	8	3	4	2	1	98	0
FFQ	25544	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	2	1	1	1	5	1	1	0	1	1	3	3	3	0	4	4	1	0	3	2	4	8	0	4	5	6	6	3	8	4	5	2	3	111	0
FFQ	25545	0	0	1	0	1	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	6	3	0	0	0	3	0	1	4	2	1	1	3	1	5	4	2	3	7	0	5	6	3	3	6	6	7	2	4	2	117	0
FFQ	25546	0	0	1	0	0	2	0	1	0	0	2	0	0	1	3	0	1	0	0	0	3	2	1	1	0	1	1	2	4	2	3	0	2	1	3	2	3	4	6	5	7	7	7	5	4	2	6	4	2	3	111	0
FFQ	25547	0	0	1	0	0	1	1	1	1	1	1	0	0	1	2	0	1	0	0	1	2	2	0	2	4	1	2	2	2	6	2	1	2	1	4	2	0	1	6	4	3	7	4	3	6	6	3	2	3	2	118	0
